"wild.west.sample.freq" "wild.east.sample.freq" "wild.center.sample.freq"
"chr6_214822931" 0 0.333333333333333 0.166666666666667
"chr6_214892152" 0 0.333333333333333 0.333333333333333
"chr6_214980647" 0.2 0.166666666666667 0.454545454545455
"chr6_215004448" 0 0 0.454545454545455
"chr6_215018192" 0 0.4 0.4
"chr6_215202673" 0 0 0
"chr6_215486889" 0 0 0
"chr6_215665107" 0 0.4 0
"chr6_215744257" 0 0 0
"chr6_215879603" 0.5 0 0.142857142857143
"chr6_215918255" 0 0 0
"chr6_215942568" 0 0 0
"chr6_216045984" 0 0.333333333333333 0
"chr6_216088082" 0 0 0.363636363636364
"chr6_216292405" 0 0 0
"chr6_216509219" 0 0 0.272727272727273
"chr6_216720931" 0 0.4 0
"chr6_216750612" 0 0 0
"chr6_216923284" 0.5 0 0.2
"chr6_216987400" 0 0 0
"chr6_217035093" 0 0 0
"chr6_217058907" 0 0 0
"chr6_217431989" 0 0 0.4
"chr6_217498604" 0 0 0
"chr6_217582716" 0 0 0.285714285714286
"chr6_21781694" 0.2 0 0.375
"chr6_218006414" 0 0 0.181818181818182
"chr6_218085497" 0 0.5 0.272727272727273
"chr6_218187213" 0 0 0.222222222222222
"chr6_218195806" 0 0 0
"chr6_218217083" 0 0 0
"chr6_21835522" 0.333333333333333 0 0
"chr6_218411063" 0 0 0
"chr6_218524545" 0 0 0.444444444444444
"chr6_21897945" 0 0 0
"chr6_219105412" 0 0 0
"chr6_21916422" 0 0.333333333333333 0
"chr6_219284157" 0 0 0.4
"chr6_219342724" 0 0 0.166666666666667
"chr6_219345979" 0 0 0.111111111111111
"chr6_219358120" 0 0 0
"chr6_219605674" 0.2 0 0
"chr6_219686026" 0.25 0.25 0.333333333333333
"chr6_219739432" 0 0 0.454545454545455
"chr6_220155317" 0.285714285714286 0 0.2
"chr6_220384738" 0.2 0.4 0.428571428571429
"chr6_220528497" 0 0 0.142857142857143
"chr6_220714052" 0 0 0.333333333333333
"chr6_22100177" 0 0 0
"chr6_221391382" 0 0 0
"chr6_221551025" 0 0.4 0.444444444444444
"chr6_221570090" 0 0 0
"chr6_221655775" 0 0 0
"chr6_221976516" 0 0 0.166666666666667
"chr6_222131268" 0 0 0
"chr6_222227720" 0 0 0.444444444444444
"chr6_222283291" 0.166666666666667 0.4 0.1
"chr6_222493437" 0 0 0.1
"chr6_222757631" 0.166666666666667 0.4 0.375
"chr6_222838042" 0 0 0.0833333333333333
"chr6_222956993" 0 0 0
"chr6_223348499" 0.333333333333333 0 0.444444444444444
"chr6_223350716" 0 0 0
"chr6_223436808" 0 0 0
"chr6_223668853" 0.333333333333333 0 0.111111111111111
"chr6_223792597" 0.5 0.166666666666667 0.111111111111111
"chr6_223910323" 0 0 0
"chr6_22403131" 0.5 0 0
"chr6_224559662" 0 0 0
"chr6_224725296" 0 0 0.272727272727273
"chr6_225173476" 0 0 0
"chr6_225331624" 0 0 0
"chr6_225369730" 0.333333333333333 0 0.0833333333333333
"chr6_225605877" 0 0 0
"chr6_225835278" 0.428571428571429 0 0.3
"chr6_225889168" 0 0 0
"chr6_225894128" 0 0.2 0
"chr6_22601452" 0 0 0
"chr6_226181598" 0 0.333333333333333 0.125
"chr6_226211941" 0 0 0
"chr6_226259188" 0 0 0.333333333333333
"chr6_226424994" 0.142857142857143 0 0
"chr6_226662820" 0.333333333333333 0 0.333333333333333
"chr6_22675701" 0 0 0.0909090909090909
"chr6_22691350" 0.142857142857143 0 0.1
"chr6_227155715" 0.142857142857143 0.333333333333333 0.2
"chr6_227213924" 0 0.4 0
"chr6_227422461" 0 0 0.0909090909090909
"chr6_227511067" 0 0 0
"chr6_227749464" 0 0 0
"chr6_227963346" 0 0 0.444444444444444
"chr6_228007775" 0.2 0 0.0833333333333333
"chr6_228023028" 0 0 0.0833333333333333
"chr6_228095542" 0 0.333333333333333 0
"chr6_22824732" 0 0 0
"chr6_228583152" 0.5 0 0
"chr6_22878716" 0.285714285714286 0 0.333333333333333
"chr6_228808896" 0 0 0.166666666666667
"chr6_228945332" 0 0 0.1
"chr6_229113211" 0 0 0.111111111111111
"chr6_229386713" 0 0 0
"chr6_229484295" 0.4 0 0
"chr6_229601750" 0 0 0
"chr6_229722147" 0 0 0
"chr6_2299118" 0 0 0
"chr6_230087620" 0 0 0.142857142857143
"chr6_230120807" 0 0 0
"chr6_230198573" 0 0 0
"chr6_230260058" 0 0 0
"chr6_230325962" 0 0 0
"chr6_230868878" 0 0 0.333333333333333
"chr6_230875026" 0 0 0.333333333333333
"chr6_231113396" 0 0 0.1
"chr6_231215831" 0.2 0.5 0.5
"chr6_231239059" 0 0 0
"chr6_231398475" 0 0.166666666666667 0
"chr6_231852186" 0 0 0
"chr6_231853953" 0 0 0
"chr6_232182977" 0 0 0
"chr6_232723659" 0 0.333333333333333 0.0833333333333333
"chr6_232797271" 0 0.333333333333333 0
"chr6_232884423" 0 0.2 0.0833333333333333
"chr6_232893493" 0 0 0
"chr6_233022923" 0 0 0.272727272727273
"chr6_233168212" 0 0 0
"chr6_23321354" 0 0 0
"chr6_233347038" 0 0 0.125
"chr6_233354400" 0 0 0
"chr6_233377565" 0 0 0.142857142857143
"chr6_233702111" 0.5 0 0.1
"chr6_233838464" 0 0 0
"chr6_234529115" 0 0 0.25
"chr6_234974222" 0 0 0.375
"chr6_234976270" 0.2 0 0.333333333333333
"chr6_235037374" 0 0 0.25
"chr6_235079266" 0 0 0.333333333333333
"chr6_235168739" 0 0 0
"chr6_235183555" 0 0 0.111111111111111
"chr6_235189181" 0 0 0.25
"chr6_235308781" 0 0 0
"chr6_235315309" 0 0.333333333333333 0.454545454545455
"chr6_235405653" 0 0 0.416666666666667
"chr6_235562211" 0 0 0
"chr6_236222317" 0 0 0
"chr6_236424930" 0 0 0.142857142857143
"chr6_236461067" 0 0 0
"chr6_236596239" 0 0 0.0909090909090909
"chr6_236648901" 0.5 0.5 0.428571428571429
"chr6_237001037" 0.5 0.2 0.125
"chr6_237290518" 0.333333333333333 0.4 0.454545454545455
"chr6_237384526" 0 0 0
"chr6_237442255" 0 0 0
"chr6_237618894" 0 0 0
"chr6_237635770" 0.142857142857143 0 0
"chr6_237714561" 0 0.166666666666667 0.1
"chr6_237830711" 0 0 0
"chr6_237838227" 0 0.4 0
"chr6_237950679" 0.285714285714286 0 0
"chr6_238068282" 0 0 0
"chr6_238226910" 0 0.5 0
"chr6_238330305" 0 0.333333333333333 0.5
"chr6_238881308" 0 0 0
"chr6_239033306" 0.333333333333333 0 0.181818181818182
"chr6_239133887" 0 0 0
"chr6_239335292" 0.285714285714286 0.166666666666667 0.2
"chr6_239633588" 0 0 0
"chr6_239914180" 0 0 0
"chr6_239922501" 0 0 0
"chr6_239925597" 0.5 0 0
"chr6_239951235" 0 0 0
"chr6_240021372" 0.5 0.166666666666667 0.375
"chr6_24019946" 0 0 0
"chr6_240276839" 0 0 0.333333333333333
"chr6_240280447" 0 0 0.25
"chr6_240296830" 0 0 0
"chr6_240316888" 0 0 0.444444444444444
"chr6_240408855" 0.5 0 0.428571428571429
"chr6_240646367" 0.142857142857143 0 0.0833333333333333
"chr6_240766338" 0 0 0
"chr6_240934695" 0 0 0.166666666666667
"chr6_241028751" 0.2 0 0.428571428571429
"chr6_241258359" 0.333333333333333 0 0
"chr6_241331594" 0.166666666666667 0 0.454545454545455
"chr6_241843207" 0 0 0.111111111111111
"chr6_241884957" 0.142857142857143 0 0
"chr6_242071666" 0 0 0
"chr6_242312326" 0 0 0
"chr6_242316987" 0 0 0.125
"chr6_242333295" 0 0 0
"chr6_242419235" 0 0 0.0909090909090909
"chr6_242619983" 0 0 0
"chr6_242911779" 0 0 0
"chr6_242959807" 0 0 0.0909090909090909
"chr6_24416488" 0.142857142857143 0 0.25
"chr6_244838379" 0 0 0.1
"chr6_244936438" 0.4 0.5 0.4
"chr6_245076490" 0 0 0
"chr6_245591964" 0 0 0.2
"chr6_245667003" 0 0 0
"chr6_245838650" 0 0 0.111111111111111
"chr6_245854557" 0 0 0
"chr6_245889144" 0.4 0 0
"chr6_245931260" 0 0 0
"chr6_246012568" 0 0 0
"chr6_246373861" 0 0 0
"chr6_246524259" 0 0 0
"chr6_246689161" 0 0 0.0833333333333333
"chr6_246743047" 0.5 0 0
"chr6_24675177" 0.2 0 0.222222222222222
"chr6_24691076" 0.166666666666667 0 0.3
"chr6_246912668" 0 0 0
"chr6_247090056" 0 0 0
"chr6_247253483" 0 0 0
"chr6_247257208" 0 0 0.3
"chr6_247350175" 0 0 0
"chr6_247504968" 0.5 0 0.5
"chr6_247691047" 0 0 0
"chr6_247718616" 0 0 0.0909090909090909
"chr6_247961836" 0.4 0 0
"chr6_248403103" 0 0 0
"chr6_248492729" 0 0 0
"chr6_248597112" 0 0 0
"chr6_248620304" 0 0 0
"chr6_248667613" 0 0 0.111111111111111
"chr6_248732616" 0 0 0
"chr6_248738809" 0 0 0
"chr6_248846195" 0.142857142857143 0 0
"chr6_248849731" 0 0 0
"chr6_248858228" 0.333333333333333 0 0.285714285714286
"chr6_249011498" 0 0 0
"chr6_249203120" 0 0 0
"chr6_249413653" 0 0 0
"chr6_249420264" 0 0.2 0.111111111111111
"chr6_249588542" 0 0 0.125
"chr6_24963115" 0 0 0
"chr6_24973964" 0 0 0
"chr6_249904616" 0 0 0
"chr6_250061135" 0 0 0
"chr6_250480552" 0.333333333333333 0.25 0.142857142857143
"chr6_250732067" 0 0.333333333333333 0.0909090909090909
"chr6_250798887" 0.166666666666667 0 0.125
"chr6_251006612" 0 0.25 0.5
"chr6_251077406" 0 0 0
"chr6_251141591" 0.333333333333333 0 0
"chr6_251365790" 0 0.333333333333333 0.181818181818182
"chr6_251605612" 0.25 0 0.272727272727273
"chr6_2516112" 0 0 0
"chr6_251718044" 0 0 0
"chr6_251719875" 0 0 0.375
"chr6_252995531" 0 0 0.2
"chr6_253065591" 0 0 0.333333333333333
"chr6_253167869" 0 0.333333333333333 0.375
"chr6_253176418" 0 0 0
"chr6_253226888" 0 0 0
"chr6_253256202" 0 0 0
"chr6_253259188" 0 0 0
"chr6_253483067" 0 0 0
"chr6_253506880" 0 0 0
"chr6_253747069" 0 0 0
"chr6_253856630" 0 0 0
"chr6_253869138" 0 0 0
"chr6_254123619" 0 0 0
"chr6_254251781" 0 0.25 0.25
"chr6_254341906" 0 0.5 0.5
"chr6_254502681" 0 0 0
"chr6_254666964" 0.5 0 0.125
"chr6_254795522" 0 0 0
"chr6_254891599" 0 0 0
"chr6_254903051" 0 0 0
"chr6_255012999" 0 0 0
"chr6_255101241" 0.166666666666667 0 0
"chr6_255133484" 0.142857142857143 0 0.0909090909090909
"chr6_255655323" 0 0 0.272727272727273
"chr6_255788088" 0.5 0 0.2
"chr6_256191469" 0 0 0
"chr6_256262251" 0 0 0
"chr6_256353463" 0.428571428571429 0.2 0.0909090909090909
"chr6_256368521" 0 0 0
"chr6_256414291" 0 0 0
"chr6_256484933" 0 0 0.0833333333333333
"chr6_256491564" 0 0 0.4
"chr6_256504461" 0 0 0
"chr6_256594870" 0.166666666666667 0 0
"chr6_256842354" 0 0.166666666666667 0.1
"chr6_256845979" 0 0 0.25
"chr6_256925318" 0 0 0
"chr6_256929693" 0 0 0.363636363636364
"chr6_25695263" 0 0 0.4
"chr6_256978294" 0.166666666666667 0 0.111111111111111
"chr6_256988114" 0 0 0
"chr6_257145649" 0 0 0
"chr6_257377026" 0 0.333333333333333 0
"chr6_257379477" 0 0.4 0
"chr6_257383388" 0 0 0
"chr6_257684298" 0 0 0.25
"chr6_257848893" 0.428571428571429 0.25 0.25
"chr6_257922018" 0 0.333333333333333 0.125
"chr6_258006294" 0 0 0
"chr6_258159022" 0 0.4 0
"chr6_258307507" 0 0 0
"chr6_258407404" 0 0 0
"chr6_258410782" 0.4 0.25 0.181818181818182
"chr6_258465034" 0.25 0.2 0.125
"chr6_258505309" 0.166666666666667 0 0
"chr6_258529495" 0.5 0 0
"chr6_258590039" 0.5 0 0
"chr6_258615147" 0 0 0
"chr6_258774725" 0 0 0
"chr6_259406039" 0 0.2 0.111111111111111
"chr6_259480071" 0 0 0.125
"chr6_259671389" 0 0 0
"chr6_259759924" 0.142857142857143 0 0
"chr6_260168613" 0 0 0
"chr6_260289416" 0 0 0.4
"chr6_260361567" 0 0 0.25
"chr6_260686748" 0 0 0
"chr6_26098669" 0 0 0.3
"chr6_261172991" 0 0 0
"chr6_261314092" 0 0 0.285714285714286
"chr6_262192742" 0 0 0.1
"chr6_262383355" 0 0 0.0833333333333333
"chr6_262450270" 0 0 0
"chr6_262975481" 0 0 0.25
"chr6_263126157" 0.166666666666667 0 0
"chr6_263299013" 0 0 0
"chr6_263389642" 0 0 0
"chr6_263548797" 0 0 0.222222222222222
"chr6_263602056" 0 0 0.333333333333333
"chr6_263927975" 0 0 0.4
"chr6_264527088" 0.2 0 0
"chr6_264569873" 0 0.2 0
"chr6_264571633" 0.142857142857143 0 0
"chr6_264631681" 0.166666666666667 0 0
"chr6_26477586" 0 0 0
"chr6_264840490" 0 0 0
"chr6_264953864" 0.5 0 0.4
"chr6_26506790" 0 0 0
"chr6_26526739" 0 0 0
"chr6_265306831" 0 0 0
"chr6_265385155" 0 0.333333333333333 0.125
"chr6_26539912" 0 0 0
"chr6_265414559" 0 0 0
"chr6_265447738" 0.166666666666667 0 0.125
"chr6_265530804" 0 0 0
"chr6_265883528" 0 0 0
"chr6_265905699" 0 0 0
"chr6_266125218" 0 0 0
"chr6_266132793" 0 0 0.166666666666667
"chr6_266162926" 0 0 0.2
"chr6_266353678" 0 0 0
"chr6_266392126" 0 0 0
"chr6_266476574" 0.5 0.333333333333333 0.166666666666667
"chr6_26694042" 0 0 0.428571428571429
"chr6_267051524" 0.2 0 0
"chr6_267782414" 0 0 0
"chr6_26780653" 0 0 0
"chr6_268002162" 0 0.25 0
"chr6_268005111" 0 0 0
"chr6_268459472" 0 0 0.0833333333333333
"chr6_268607003" 0 0 0.444444444444444
"chr6_268610185" 0 0.4 0.4
"chr6_268612958" 0 0 0.111111111111111
"chr6_268638433" 0 0 0.2
"chr6_268648691" 0 0 0
"chr6_268686075" 0 0 0
"chr6_268881601" 0 0 0.4
"chr6_269005591" 0.4 0 0
"chr6_269059201" 0 0 0
"chr6_26908063" 0 0 0
"chr6_269426008" 0.428571428571429 0 0.5
"chr6_26977863" 0 0 0
"chr6_269881166" 0.4 0 0
"chr6_27090209" 0 0 0
"chr6_27128570" 0 0 0
"chr6_27132086" 0 0 0.454545454545455
"chr6_27176730" 0 0 0.444444444444444
"chr6_27178837" 0 0 0.454545454545455
"chr6_27217932" 0 0 0
"chr6_27572094" 0.25 0 0.3
"chr6_27765400" 0 0 0
"chr6_27861289" 0 0 0
"chr6_28120005" 0 0 0
"chr6_28651244" 0.5 0.333333333333333 0.166666666666667
"chr6_28789897" 0.428571428571429 0 0.1
"chr6_29068772" 0 0 0
"chr6_291502" 0.4 0.166666666666667 0.363636363636364
"chr6_29202550" 0 0 0.111111111111111
"chr6_29222846" 0 0 0
"chr6_29328403" 0 0 0
"chr6_29518597" 0 0 0
"chr6_29584455" 0.142857142857143 0.333333333333333 0
"chr6_29603226" 0 0 0
"chr6_29616132" 0 0.166666666666667 0
"chr6_30088683" 0 0 0
"chr6_30416227" 0.4 0 0
"chr6_30460985" 0 0 0
"chr6_30715854" 0.166666666666667 0 0
"chr6_31398338" 0 0 0
"chr6_31401232" 0 0.5 0.2
"chr6_31589563" 0.25 0.166666666666667 0
"chr6_31797413" 0 0 0.0833333333333333
"chr6_3204164" 0 0 0
"chr6_3268693" 0 0 0
"chr6_32714393" 0 0 0.222222222222222
"chr6_3272428" 0 0.333333333333333 0.272727272727273
"chr6_32836761" 0 0 0.222222222222222
"chr6_32959363" 0 0 0
"chr6_33247031" 0.333333333333333 0 0.181818181818182
"chr6_33249406" 0 0 0.111111111111111
"chr6_33618053" 0 0.166666666666667 0.125
"chr6_33812794" 0 0 0.125
"chr6_33824537" 0 0 0
"chr6_3387316" 0 0 0
"chr6_34274149" 0 0 0
"chr6_34650380" 0 0 0
"chr6_35134220" 0 0 0
"chr6_35451091" 0 0 0.142857142857143
"chr6_35775730" 0 0 0
"chr6_36045532" 0.166666666666667 0 0.166666666666667
"chr6_36154692" 0.5 0 0.142857142857143
"chr6_36212052" 0.333333333333333 0 0.375
"chr6_3671701" 0 0 0.428571428571429
"chr6_36941872" 0 0.4 0.444444444444444
"chr6_36965623" 0 0 0.5
"chr6_37851827" 0 0 0
"chr6_38091828" 0 0 0
"chr6_38202859" 0 0.4 0.125
"chr6_38270273" 0.166666666666667 0.25 0
"chr6_38292760" 0 0 0
"chr6_38295897" 0.25 0.2 0.3
"chr6_38323390" 0 0.5 0.285714285714286
"chr6_38591979" 0 0 0
"chr6_38707277" 0 0 0
"chr6_38725203" 0 0 0
"chr6_38818747" 0 0.166666666666667 0
"chr6_39046759" 0 0 0
"chr6_39436528" 0.2 0.4 0.0909090909090909
"chr6_40629056" 0 0 0.272727272727273
"chr6_40667187" 0 0 0
"chr6_40780596" 0.285714285714286 0.333333333333333 0.25
"chr6_4130227" 0 0.4 0.5
"chr6_41400509" 0 0.333333333333333 0.4
"chr6_41545008" 0.2 0 0
"chr6_41604668" 0 0 0
"chr6_41827346" 0.142857142857143 0.2 0.285714285714286
"chr6_41872692" 0 0 0.375
"chr6_41921352" 0 0 0
"chr6_42590992" 0.25 0 0
"chr6_42608125" 0 0 0.25
"chr6_42668337" 0 0.5 0
"chr6_42733204" 0 0 0.1
"chr6_43173302" 0 0.166666666666667 0.111111111111111
"chr6_43248510" 0 0 0
"chr6_43295937" 0.2 0 0.416666666666667
"chr6_43389710" 0 0 0
"chr6_43404020" 0 0 0
"chr6_43611741" 0.25 0 0
"chr6_43713468" 0 0 0
"chr6_43953426" 0 0 0
"chr6_44000869" 0 0 0
"chr6_44116107" 0.333333333333333 0 0.428571428571429
"chr6_44164962" 0.285714285714286 0.166666666666667 0.2
"chr6_44306202" 0 0 0
"chr6_44714603" 0 0 0
"chr6_45556678" 0 0 0
"chr6_45607501" 0 0 0
"chr6_45660139" 0.428571428571429 0.25 0.272727272727273
"chr6_46014436" 0.333333333333333 0 0
"chr6_46366382" 0 0 0
"chr6_46605106" 0 0 0.333333333333333
"chr6_47060294" 0 0 0
"chr6_47287103" 0 0 0
"chr6_47812642" 0.166666666666667 0 0.1
"chr6_47870179" 0.166666666666667 0 0
"chr6_48288096" 0 0 0
"chr6_48356088" 0.4 0.25 0
"chr6_48668419" 0 0 0.25
"chr6_48699633" 0 0 0
"chr6_48705155" 0 0 0
"chr6_49041152" 0 0 0.166666666666667
"chr6_49117968" 0 0 0.444444444444444
"chr6_49171157" 0.333333333333333 0.166666666666667 0.375
"chr6_49721003" 0 0 0
"chr6_49879768" 0.285714285714286 0 0.4
"chr6_50393169" 0 0.25 0
"chr6_50451271" 0 0 0.125
"chr6_50944653" 0 0 0
"chr6_51027146" 0 0 0
"chr6_51219845" 0.166666666666667 0 0.454545454545455
"chr6_51243686" 0 0 0.222222222222222
"chr6_51622780" 0 0 0
"chr6_51765201" 0 0 0.111111111111111
"chr6_51793004" 0 0 0.125
"chr6_51949398" 0.285714285714286 0 0.25
"chr6_52037031" 0 0 0
"chr6_52299555" 0.428571428571429 0.2 0.0909090909090909
"chr6_52396676" 0 0 0
"chr6_52481517" 0 0 0
"chr6_52581077" 0 0 0
"chr6_52734336" 0 0.25 0.2
"chr6_52737516" 0 0 0.1
"chr6_52798228" 0 0 0
"chr6_53048558" 0 0 0
"chr6_53100401" 0 0.5 0
"chr6_53209011" 0 0 0
"chr6_53343849" 0 0 0
"chr6_53369766" 0 0 0
"chr6_53381147" 0.2 0 0
"chr6_53574294" 0.2 0 0.5
"chr6_53613317" 0 0 0
"chr6_53747785" 0 0 0
"chr6_53794963" 0.285714285714286 0 0.166666666666667
"chr6_53807441" 0 0 0
"chr6_53833392" 0 0 0
"chr6_53925849" 0 0 0
"chr6_53963098" 0 0 0
"chr6_54092444" 0 0 0.4
"chr6_54135885" 0 0.25 0.142857142857143
"chr6_54430692" 0 0 0
"chr6_54609258" 0 0.333333333333333 0
"chr6_54813216" 0.2 0.2 0.2
"chr6_54968235" 0 0 0.454545454545455
"chr6_55066896" 0 0 0.1
"chr6_55520236" 0.4 0 0.454545454545455
"chr6_56008850" 0.428571428571429 0 0.416666666666667
"chr6_56171089" 0 0 0
"chr6_56205353" 0 0 0
"chr6_56224091" 0 0 0.142857142857143
"chr6_56227314" 0 0 0
"chr6_56240688" 0 0 0
"chr6_56583026" 0.333333333333333 0 0.285714285714286
"chr6_56808166" 0 0.333333333333333 0
"chr6_57045589" 0.428571428571429 0 0
"chr6_57246034" 0 0 0
"chr6_57421102" 0 0 0.272727272727273
"chr6_57500255" 0 0.2 0
"chr6_57540624" 0 0 0
"chr6_57724313" 0.333333333333333 0 0
"chr6_57778565" 0 0 0
"chr6_57780935" 0 0.2 0.111111111111111
"chr6_57811643" 0.142857142857143 0 0
"chr6_57918438" 0.2 0 0.3
"chr6_58002690" 0 0.2 0
"chr6_58335960" 0 0 0.0909090909090909
"chr6_58381780" 0 0 0
"chr6_58414585" 0.25 0 0
"chr6_58479681" 0.285714285714286 0 0.2
"chr6_58505629" 0 0.166666666666667 0
"chr6_58706247" 0 0 0
"chr6_58754782" 0 0 0
"chr6_58787488" 0.25 0.5 0.111111111111111
"chr6_58839649" 0 0 0
"chr6_58900425" 0 0 0
"chr6_59222940" 0.142857142857143 0 0.4
"chr6_59528342" 0 0 0
"chr6_59590885" 0.333333333333333 0 0.1
"chr6_60443158" 0 0 0
"chr6_60583662" 0.4 0 0
"chr6_60641019" 0 0 0
"chr6_60886455" 0.166666666666667 0 0.0909090909090909
"chr6_60957113" 0 0 0
"chr6_61058859" 0 0 0
"chr6_61090327" 0 0 0.2
"chr6_61127281" 0 0.333333333333333 0.272727272727273
"chr6_61141872" 0.5 0 0
"chr6_61184533" 0.2 0.333333333333333 0.181818181818182
"chr6_61730596" 0 0 0.25
"chr6_61784589" 0 0 0.5
"chr6_61943403" 0 0 0.333333333333333
"chr6_61961245" 0 0 0
"chr6_62153038" 0 0 0
"chr6_62172365" 0 0 0.1
"chr6_62191410" 0 0 0.142857142857143
"chr6_62978715" 0 0 0.3
"chr6_63009666" 0 0 0.4
"chr6_63146831" 0 0 0.166666666666667
"chr6_64003658" 0 0 0
"chr6_64515879" 0 0 0
"chr6_64563059" 0 0 0
"chr6_64683426" 0 0.166666666666667 0
"chr6_64770034" 0 0 0
"chr6_64775888" 0 0 0
"chr6_64820550" 0.333333333333333 0 0
"chr6_6482343" 0 0 0.5
"chr6_64840407" 0 0 0
"chr6_64902225" 0.4 0 0
"chr6_64941611" 0 0 0
"chr6_65046314" 0 0 0.0909090909090909
"chr6_65111863" 0 0 0
"chr6_65255820" 0.4 0 0.0909090909090909
"chr6_65484489" 0 0 0
"chr6_65575933" 0 0 0
"chr6_65624882" 0 0 0
"chr6_65673814" 0.2 0.25 0
"chr6_6579878" 0 0.4 0.4
"chr6_65819356" 0 0 0.25
"chr6_65922553" 0 0 0.25
"chr6_65965242" 0.285714285714286 0 0.272727272727273
"chr6_66081916" 0 0 0
"chr6_66192912" 0 0 0.111111111111111
"chr6_66287113" 0 0.2 0.2
"chr6_66293346" 0 0 0
"chr6_66426483" 0 0 0.2
"chr6_66499586" 0.2 0.2 0.111111111111111
"chr6_66521901" 0 0 0.2
"chr6_66568286" 0 0 0
"chr6_6662576" 0 0.166666666666667 0
"chr6_66713923" 0 0 0
"chr6_66735670" 0.2 0 0.4
"chr6_66940320" 0.142857142857143 0 0.444444444444444
"chr6_66956177" 0.2 0 0.333333333333333
"chr6_67107683" 0 0.333333333333333 0
"chr6_67119869" 0 0 0.1
"chr6_671291" 0 0 0
"chr6_67476811" 0 0.4 0.3
"chr6_67509741" 0 0 0.25
"chr6_67630706" 0 0 0.1
"chr6_67940277" 0.4 0 0
"chr6_67980218" 0.4 0 0
"chr6_67994067" 0 0 0
"chr6_67996585" 0.142857142857143 0.166666666666667 0.25
"chr6_68049170" 0 0 0
"chr6_68097020" 0.142857142857143 0.5 0.333333333333333
"chr6_68099616" 0 0.2 0
"chr6_6810075" 0 0 0
"chr6_68203274" 0.166666666666667 0 0
"chr6_68224737" 0 0 0.125
"chr6_68246026" 0.166666666666667 0 0.1
"chr6_68286112" 0 0 0
"chr6_68292152" 0.166666666666667 0.2 0.181818181818182
"chr6_68404447" 0 0 0
"chr6_68493796" 0 0 0
"chr6_68576322" 0 0 0
"chr6_68809953" 0 0 0
"chr6_6898779" 0 0 0
"chr6_69277882" 0 0 0.111111111111111
"chr6_69432264" 0 0 0.2
"chr6_69614513" 0 0 0
"chr6_69695072" 0 0 0.5
"chr6_69757904" 0.333333333333333 0 0
"chr6_69840710" 0 0 0
"chr6_69925038" 0 0 0
"chr6_70362334" 0 0 0
"chr6_70464611" 0 0 0
"chr6_70591333" 0 0 0
"chr6_70719656" 0 0 0
"chr6_7073843" 0.2 0 0
"chr6_7085052" 0.285714285714286 0.2 0.444444444444444
"chr6_71056976" 0 0 0
"chr6_71060783" 0 0 0
"chr6_71106007" 0.285714285714286 0 0
"chr6_71282987" 0 0 0.2
"chr6_71368041" 0 0 0.2
"chr6_71552748" 0 0 0
"chr6_71590651" 0.2 0 0
"chr6_71774223" 0 0 0
"chr6_71805557" 0.333333333333333 0 0.222222222222222
"chr6_71934055" 0 0 0.142857142857143
"chr6_7246577" 0 0 0.222222222222222
"chr6_7284396" 0 0 0.25
"chr6_73335845" 0 0 0
"chr6_73557570" 0 0 0
"chr6_73656144" 0.4 0.25 0.333333333333333
"chr6_74233491" 0.166666666666667 0 0.111111111111111
"chr6_74354087" 0 0 0.444444444444444
"chr6_74695908" 0 0.333333333333333 0
"chr6_7488160" 0 0 0
"chr6_75059876" 0 0 0
"chr6_75216011" 0.2 0 0
"chr6_75279049" 0 0 0
"chr6_75326866" 0 0 0
"chr6_75348302" 0 0 0.333333333333333
"chr6_75357967" 0 0.166666666666667 0
"chr6_75424577" 0 0 0
"chr6_7546164" 0 0 0
"chr6_75585730" 0 0 0
"chr6_75635893" 0.25 0 0
"chr6_75789186" 0 0 0
"chr6_75913657" 0 0.25 0
"chr6_75942309" 0 0 0.111111111111111
"chr6_76219530" 0 0 0.1
"chr6_7629427" 0.285714285714286 0 0.375
"chr6_76418906" 0 0 0
"chr6_7658244" 0 0.2 0.25
"chr6_76633269" 0 0 0
"chr6_76779945" 0 0 0.142857142857143
"chr6_7692619" 0.428571428571429 0.5 0.111111111111111
"chr6_77045367" 0.166666666666667 0 0.4
"chr6_77214384" 0 0 0
"chr6_77216891" 0 0.4 0
"chr6_7726416" 0 0 0
"chr6_77313845" 0 0.2 0
"chr6_77348733" 0 0 0
"chr6_77374366" 0.2 0 0
"chr6_77690939" 0 0 0.0909090909090909
"chr6_77802831" 0 0 0
"chr6_77896223" 0.166666666666667 0.5 0.333333333333333
"chr6_78026093" 0 0 0
"chr6_78676788" 0 0 0
"chr6_78780185" 0 0.2 0
"chr6_79067155" 0.166666666666667 0 0
"chr6_79073808" 0 0.333333333333333 0
"chr6_79145956" 0 0 0
"chr6_79676000" 0 0.333333333333333 0.3
"chr6_79809356" 0 0 0.181818181818182
"chr6_80172843" 0.142857142857143 0 0.0909090909090909
"chr6_80184334" 0 0 0
"chr6_80211222" 0 0 0
"chr6_80213965" 0 0 0
"chr6_80359756" 0 0 0
"chr6_80396941" 0 0 0
"chr6_80438488" 0 0.166666666666667 0
"chr6_8064149" 0.2 0 0.25
"chr6_81035119" 0 0 0.272727272727273
"chr6_81188829" 0.4 0 0.444444444444444
"chr6_81287330" 0 0 0.166666666666667
"chr6_81319334" 0.2 0 0
